order_id,customer_id,product_card_id,delivery_status,Sum of is_delayed,Sum of order_item_quantity,Sum of order_item_total_amount,Sum of profit_per_order,Sum of sales,Year,Quarter,Month,Day,Year,Quarter,Month,Day
16546,998,502,Early,0,1,47.493324,14.03154,50,2015,Qtr 1,January,11,2015,Qtr 3,August,16
16549,5689,502,Delayed,1,1,44.990963,15.407215,50,2015,Qtr 3,August,30,2015,Qtr 3,August,9
16551,9965,191,Early,0,2,179.97,50.156425,199.98,2015,Qtr 4,October,23,2015,Qtr 3,September,18
16559,9437,1073,Delayed,1,1,175.95403,59.94565,199.99,2015,Qtr 2,June,30,2015,Qtr 1,February,5
16561,2821,627,Early,0,2,89.989746,17.429651,74.97,2015,Qtr 4,October,30,2015,Qtr 4,October,20
16567,3282,957,Early,0,1,249.9,118.12564,299.98,2015,Qtr 3,September,12,2015,Qtr 3,August,3
16579,647,1014,Early,0,2,83.99681,24.05335,99.96,2015,Qtr 2,May,10,2015,Qtr 1,February,4
16582,11262,1014,Delayed,1,4,159.9748,61.44714,179.97,2015,Qtr 4,October,31,2015,Qtr 3,August,5
16586,11811,1004,Delayed,1,1,341.77676,86.31826,399.98,2015,Qtr 3,September,16,2015,Qtr 3,August,25
16590,1276,1014,Delayed,1,1,48,0,49.98,2015,Qtr 3,September,24,2015,Qtr 3,September,5
16594,3728,365,Delayed,1,2,114.39,37.560448,119.98,2015,Qtr 3,September,4,2015,Qtr 3,September,7
16596,6235,957,Delayed,1,1,293.95,113.89672,299.98,2015,Qtr 3,August,24,2015,Qtr 3,August,21
16603,10150,627,On-time,0,3,105.57302,36.103992,119.97,2015,Qtr 1,January,9,2015,Qtr 3,September,25
16610,3116,403,On-time,0,1,108.98238,-57.475475,129.99,2015,Qtr 1,January,23,2015,Qtr 3,August,8
16616,8078,1073,Delayed,1,1,182.4085,54.62029,199.99,2015,Qtr 4,October,18,2015,Qtr 4,November,8
16625,8621,1004,Delayed,1,1,387.98,-13.53456,399.98,2015,Qtr 3,September,13,2015,Qtr 1,March,21
16638,2361,957,Delayed,1,1,236.52121,67.48612,299.98,2015,Qtr 2,June,23,2015,Qtr 2,April,14
16643,864,1014,Delayed,1,4,165.99942,79.06012,199.92,2015,Qtr 3,August,4,2015,Qtr 3,August,4
16661,11080,502,On-time,0,5,196,34.96086,250,2015,Qtr 3,August,29,2015,Qtr 3,August,6
16663,10328,191,On-time,0,4,331.97098,105.90861,399.98,2015,Qtr 3,September,7,2015,Qtr 3,August,25
16666,11368,957,Delayed,1,1,195.99,69.92182,299.95,2015,Qtr 4,October,14,2015,Qtr 3,September,17
16668,5147,365,Early,0,4,209.09265,0,239.96,2015,Qtr 4,October,1,2015,Qtr 3,September,8
16673,10868,899,Early,0,1,167.37,85.29753,200,2015,Qtr 4,December,16,2015,Qtr 3,September,14
16679,9121,1073,Delayed,1,1,198.84898,20.451212,199.99,2015,Qtr 3,September,10,2015,Qtr 3,August,25
16680,7410,1014,On-time,0,5,227.4568,23.441576,249.9,2015,Qtr 3,September,8,2016,Qtr 1,January,24
16685,4692,502,Delayed,1,4,195.98523,74.60988,200,2015,Qtr 4,October,10,2015,Qtr 4,October,19
16686,5063,1004,Early,0,1,383.98,-903.5879,399.98,2015,Qtr 3,August,15,2015,Qtr 2,May,12
16691,3804,365,Delayed,1,2,100.05288,30.911806,119.98,2015,Qtr 4,November,26,2015,Qtr 3,September,25
16693,11861,957,Delayed,1,1,278.95193,91.27705,299.98,2015,Qtr 3,September,14,2015,Qtr 3,July,19
16704,7178,627,Delayed,1,1,33.742588,10.295279,39.99,2015,Qtr 3,September,28,2015,Qtr 3,August,19
16708,3162,957,On-time,0,1,247.46466,112.60869,299.98,2015,Qtr 3,September,23,2015,Qtr 4,October,18
16711,3924,403,On-time,0,1,112.51068,29.727592,129.99,2015,Qtr 3,September,14,2015,Qtr 3,September,12
16714,9997,502,Delayed,1,1,42.488556,-63.05457,50,2015,Qtr 3,September,4,2015,Qtr 3,August,18
16720,1269,502,On-time,0,4,197.1911,46.20578,200,2015,Qtr 3,September,2,2015,Qtr 3,August,19
16724,9421,1073,On-time,0,1,196,77.99228,199.99,2015,Qtr 3,August,3,2015,Qtr 2,April,26
16725,11257,403,Delayed,1,1,113.97733,35.99212,129.99,2015,Qtr 3,September,3,2015,Qtr 3,July,19
16727,1385,191,On-time,0,2,200.12187,14.080136,199.98,2015,Qtr 3,August,19,2015,Qtr 3,August,19
16728,935,627,Delayed,1,2,79.99731,26.309849,68.17584,2015,Qtr 1,February,7,2015,Qtr 3,September,2
16729,4,1073,Delayed,1,1,188.96132,90.75581,199.99,2015,Qtr 3,August,19,2015,Qtr 3,August,26
16730,3407,1073,Delayed,1,1,195.76154,81.80745,199.99,2015,Qtr 4,October,10,2015,Qtr 3,August,2
16733,3368,1014,Delayed,1,5,232.76,68.40071,249.9,2015,Qtr 3,August,20,2015,Qtr 4,December,19
16735,5207,502,Early,0,4,191.99,90.66007,200,2015,Qtr 4,October,6,2015,Qtr 3,August,20
16736,3677,1014,Delayed,1,4,169.9317,54.25477,179.97,2015,Qtr 3,September,14,2015,Qtr 3,September,5
16739,480,1073,Early,0,1,165.99,-112.719635,199.99,2015,Qtr 3,July,26,2015,Qtr 3,July,23
16741,1968,502,Delayed,1,2,63.220493,29.892101,100,2015,Qtr 3,September,18,2015,Qtr 4,October,3
16748,1329,191,Delayed,1,5,399.98,21.231152,499.95,2015,Qtr 3,July,19,2015,Qtr 4,October,25
16749,8794,1014,Delayed,1,4,189.99,63.054966,199.92,2015,Qtr 4,October,18,2015,Qtr 3,August,10
16750,4481,957,Delayed,1,1,296.98,17.332336,299.98,2015,Qtr 3,July,20,2015,Qtr 3,September,16
16755,4036,804,Delayed,1,2,90.99422,36.317554,97.787735,2015,Qtr 3,August,24,2015,Qtr 2,June,24
16757,11698,957,Delayed,1,1,263.96692,114.32604,299.98,2015,Qtr 2,June,4,2015,Qtr 3,August,26
16758,275,502,On-time,0,5,208.10316,50.950996,250,2015,Qtr 4,October,11,2015,Qtr 3,July,15
16760,10718,353,Early,0,4,161.72935,43.545612,164.38,2015,Qtr 2,May,29,2015,Qtr 1,February,20
16766,3560,1014,Early,0,2,83.986626,6.6287894,99.96,2015,Qtr 3,August,14,2015,Qtr 2,May,12
16767,6491,502,Delayed,1,3,139.02795,-338.63272,150,2015,Qtr 3,July,25,2015,Qtr 1,March,11
16771,450,810,Delayed,1,2,34.054337,11.851737,39.849655,2015,Qtr 3,August,14,2015,Qtr 4,October,11
16772,23,502,Delayed,1,2,97.49,31.234463,100,2015,Qtr 3,July,26,2015,Qtr 1,February,25
16773,3679,502,On-time,0,5,212.17506,-257.31308,249.9,2015,Qtr 3,August,30,2015,Qtr 3,August,26
16774,280,627,Early,0,1,38.188774,12.738375,39.99,2015,Qtr 3,September,27,2015,Qtr 3,August,14
16777,1482,502,Delayed,1,2,87.990555,26.397188,100,2015,Qtr 3,July,21,2015,Qtr 1,March,13
16785,11047,365,Early,0,5,279.13705,139.53493,299.95,2015,Qtr 4,October,2,2015,Qtr 3,August,22
16793,9976,403,Delayed,1,1,113.09,45.33098,129.99,2015,Qtr 3,July,30,2015,Qtr 3,September,14
16809,5291,1004,On-time,0,1,297.48108,141.4366,399.98,2015,Qtr 4,October,11,2015,Qtr 4,December,6
16811,9688,502,Delayed,1,5,211.16,95.79075,250,2015,Qtr 4,October,15,2015,Qtr 3,September,1
16815,6747,502,Delayed,1,1,44.9814,12.630763,50,2015,Qtr 3,August,2,2015,Qtr 3,August,3
16827,10787,191,On-time,0,4,393.22104,190.56947,399.98,2015,Qtr 3,August,16,2015,Qtr 2,June,4
16834,698,191,Delayed,1,2,167.60986,31.914295,199.98,2016,Qtr 1,February,16,2015,Qtr 4,October,2
16837,5210,403,Delayed,1,1,122.69163,11.332646,129.99,2015,Qtr 3,September,29,2015,Qtr 3,September,4
16840,3312,627,On-time,0,5,204.79385,10.089835,199.99,2015,Qtr 4,October,1,2015,Qtr 3,September,10
16841,5923,403,Delayed,1,1,123.49,59.46789,129.99,2015,Qtr 3,July,29,2015,Qtr 2,May,27
16842,3268,1004,Delayed,1,1,359.98,105.4442,399.98,2015,Qtr 3,August,27,2015,Qtr 2,June,9
16848,7930,403,Early,0,1,106.67316,-18.621492,129.99,2015,Qtr 3,August,25,2015,Qtr 3,September,10
16852,8511,627,Early,0,5,224.99,59.68576,200,2015,Qtr 2,June,29,2015,Qtr 3,August,17
16859,2077,502,Delayed,1,5,224.99374,89.29127,250,2015,Qtr 3,September,28,2015,Qtr 3,August,22
16863,7088,775,Early,0,4,122.93823,-7.598366,129.99,2015,Qtr 4,October,2,2015,Qtr 3,August,2
16866,9388,627,On-time,0,2,86.976715,29.495708,79.95889,2015,Qtr 3,September,13,2015,Qtr 3,September,21
16869,1984,191,On-time,0,5,460.58926,205.53522,499.95,2015,Qtr 2,May,11,2015,Qtr 1,February,4
16877,7198,1004,Delayed,1,1,339.98,26.40612,399.98,2015,Qtr 3,September,3,2015,Qtr 3,September,2
16878,10207,365,Delayed,1,3,150,12.552763,179.97,2015,Qtr 3,September,6,2015,Qtr 3,August,27
16881,5474,1014,Delayed,1,1,49.525654,-4.63669,49.98,2015,Qtr 3,August,23,2015,Qtr 3,August,5
16882,8450,191,Early,0,1,134.55783,75.89431,200,2015,Qtr 3,August,18,2015,Qtr 3,September,4
16886,7181,1073,Delayed,1,1,185.93,-37.527824,199.99,2015,Qtr 3,September,27,2015,Qtr 3,September,2
16892,4749,365,Delayed,1,3,176.69276,-87.14025,179.97,2015,Qtr 3,September,12,2015,Qtr 3,September,12
16896,1398,403,Delayed,1,1,122.85926,57.394276,129.99,2015,Qtr 1,February,28,2015,Qtr 1,January,15
16899,35,502,Early,0,3,141.73274,47.120407,150,2015,Qtr 4,October,6,2015,Qtr 3,September,2
16907,4652,1014,Delayed,1,1,41.702187,11.142615,49.98,2015,Qtr 4,November,2,2015,Qtr 3,August,10
16908,7434,1004,On-time,0,1,327.98,-509.84708,399.98,2015,Qtr 3,July,12,2015,Qtr 1,March,12
16910,6655,365,Delayed,1,3,179.99,-29.4227,179.97,2015,Qtr 4,October,15,2015,Qtr 3,July,8
16913,3121,818,Delayed,1,4,58.79,-243.766,59.970016,2015,Qtr 4,October,5,2015,Qtr 4,October,9
16915,2047,502,Early,0,4,197.96893,55.708168,200,2015,Qtr 4,October,24,2015,Qtr 3,September,22
16916,5496,1004,Delayed,1,4,68.18768,17.039892,99.96,2015,Qtr 3,July,18,2015,Qtr 3,August,11
16918,9852,502,Delayed,1,5,208.4893,52.551315,250,2015,Qtr 3,September,14,2015,Qtr 3,September,12
16921,3418,191,Delayed,1,1,46.102375,18.162361,50,2015,Qtr 3,August,6,2015,Qtr 3,September,8
16924,4281,627,Early,0,3,109.18013,53.46013,119.97,2015,Qtr 3,July,23,2015,Qtr 4,November,22
16926,7776,365,Delayed,1,2,98.97071,36.83579,119.98,2015,Qtr 4,October,24,2015,Qtr 3,August,25
16933,744,365,Early,0,3,137.02959,-36.419025,150,2015,Qtr 4,November,12,2015,Qtr 3,August,15
16941,6655,365,On-time,0,3,156.57,-77.58764,179.97,2015,Qtr 3,August,27,2015,Qtr 2,May,4
16942,6180,627,Early,0,3,107.9755,48.835968,119.98,2015,Qtr 3,July,25,2015,Qtr 2,May,12
16945,9557,823,On-time,0,4,158.55566,49.258854,150,2015,Qtr 4,December,4,2015,Qtr 4,October,19
16952,1630,403,Delayed,1,1,100.78,31.924107,129.99,2015,Qtr 3,September,6,2015,Qtr 3,September,30
16960,5146,957,Delayed,1,1,248.05824,30.881523,299.98,2015,Qtr 3,September,15,2015,Qtr 3,August,12
16964,2068,502,On-time,0,3,122.95547,29.459497,150,2015,Qtr 3,August,24,2015,Qtr 3,August,25
16968,2428,957,Delayed,1,1,299.97348,156.65717,299.98,2015,Qtr 2,April,24,2015,Qtr 1,March,1
16969,6950,403,Early,0,1,119.95966,24.2023,129.99,2015,Qtr 4,November,24,2015,Qtr 3,September,15
16970,14214,1073,Early,0,1,168.23828,42.02133,199.99,2015,Qtr 4,November,29,2015,Qtr 3,September,29
16972,8627,191,On-time,0,4,319.9717,2.1950004,399.96,2015,Qtr 3,September,26,2015,Qtr 3,September,20
16981,6476,365,On-time,0,4,239.98543,3.7586243,239.96,2015,Qtr 3,August,17,2015,Qtr 3,August,27
16982,12223,1004,On-time,0,1,388.51984,155.69179,399.98,2015,Qtr 1,January,18,2015,Qtr 3,August,22
16985,12271,403,Delayed,1,1,120.89,-6.243967,129.99,2015,Qtr 3,July,19,2015,Qtr 3,July,4
16990,2298,191,Delayed,1,5,381.77628,184.9312,499.95,2015,Qtr 4,October,14,2015,Qtr 3,August,27
16994,9209,1004,Delayed,1,1,391.965,170.96379,399.98,2015,Qtr 4,November,11,2015,Qtr 3,August,3
16996,1094,403,Early,0,1,116.99,-44.153965,129.99,2015,Qtr 3,August,10,2015,Qtr 2,June,5
17006,358,502,Delayed,1,1,42.49578,10.506534,50,2015,Qtr 4,November,12,2015,Qtr 3,September,7
17009,3563,627,On-time,0,1,18.047363,-0.8161065,24.99,2015,Qtr 3,September,12,2015,Qtr 3,September,19
17017,746,1004,Delayed,1,1,395.98,164.19354,399.98,2015,Qtr 1,February,16,2015,Qtr 1,January,23
17019,7285,502,On-time,0,1,47.25181,0.3684253,50,2015,Qtr 3,August,19,2015,Qtr 3,August,26
17021,11791,365,Early,0,1,51.10569,14.2054825,59.99,2015,Qtr 3,September,9,2015,Qtr 3,September,4
17026,289,365,Delayed,1,5,236.25,91.455925,299.95,2015,Qtr 4,October,23,2015,Qtr 2,June,30
17028,10187,191,On-time,0,3,293.95,-241.42818,299.97,2015,Qtr 3,August,30,2015,Qtr 3,September,1
17029,3276,403,Delayed,1,1,119.98,19.251854,129.99,2015,Qtr 3,August,16,2015,Qtr 2,May,29
17031,5684,365,Early,0,3,164.8385,50.843597,179.97,2015,Qtr 4,October,13,2015,Qtr 3,August,26
17034,4130,957,Delayed,1,1,251.8747,-148.12268,299.98,2015,Qtr 3,September,8,2015,Qtr 3,August,15
17052,11226,1073,Delayed,1,1,189.95856,52.677635,199.99,2015,Qtr 3,September,6,2015,Qtr 3,August,2
17061,10612,191,On-time,0,4,335.98,81.07298,399.96,2015,Qtr 3,September,1,2015,Qtr 3,September,19
17064,2273,365,On-time,0,2,95.97873,48.605007,119.98,2015,Qtr 4,October,17,2015,Qtr 3,August,3
17065,4059,403,On-time,0,1,129.99,50.576256,129.99,2015,Qtr 4,October,17,2015,Qtr 4,October,5
17070,12141,403,Delayed,1,1,127.39,51.78027,129.99,2015,Qtr 3,August,28,2015,Qtr 3,July,27
17071,1871,1014,On-time,0,3,128.69,40.377197,149.94,2015,Qtr 3,September,24,2015,Qtr 4,November,9
17081,7381,1014,Early,0,4,176.38606,63.101585,199.98,2015,Qtr 3,August,14,2015,Qtr 3,August,26
17083,9190,403,Early,0,1,111.57425,38.43745,129.99,2015,Qtr 4,November,18,2015,Qtr 3,August,31
17084,1993,1073,On-time,0,1,197.99286,24.915062,199.99,2015,Qtr 4,October,5,2015,Qtr 3,August,11
17086,4509,837,On-time,0,5,110.49,9.127693,129.99,2015,Qtr 3,August,23,2015,Qtr 3,August,21
17093,744,810,Early,0,3,195.93103,94.41069,299.98,2015,Qtr 3,September,11,2015,Qtr 3,September,24
17096,1642,777,On-time,0,2,50.161232,25.78376,50.0962,2015,Qtr 3,September,13,2015,Qtr 2,May,15
17097,6345,957,On-time,0,2,58.20199,17.705997,59.99,2015,Qtr 3,September,4,2015,Qtr 3,September,15
17099,10691,365,Early,0,5,248.96062,117.55611,299.95,2015,Qtr 2,June,26,2015,Qtr 1,March,30
17113,298,957,Delayed,1,1,260.98,76.076454,299.98,2015,Qtr 4,October,13,2015,Qtr 3,August,16
17117,11635,796,Delayed,1,4,80,38.21553,74.97,2015,Qtr 3,July,18,2015,Qtr 3,August,30
17120,2737,365,Delayed,1,2,114.39,24.880827,119.98,2015,Qtr 3,September,15,2015,Qtr 3,September,25
17121,8211,191,Delayed,1,1,93.00625,41.185497,99.99,2015,Qtr 3,July,14,2015,Qtr 3,August,26
17130,4998,1073,Delayed,1,1,189.99,59.808426,199.99,2015,Qtr 1,March,22,2016,Qtr 1,January,27
17133,17,502,Delayed,1,5,230.71666,41.54304,249.9,2015,Qtr 3,September,8,2015,Qtr 1,March,13
17135,2658,1004,Early,0,1,391.96152,180.18317,399.98,2015,Qtr 3,August,23,2015,Qtr 2,June,13
17138,8729,570,Delayed,1,4,146.08629,15.377371,179.97,2015,Qtr 3,August,23,2015,Qtr 3,August,2
17141,6563,899,Delayed,1,3,89.99994,-3.2826736,89.45371,2015,Qtr 1,March,7,2015,Qtr 3,September,11
17142,2406,897,Delayed,1,5,473.76385,146.83928,499.95,2015,Qtr 3,September,2,2015,Qtr 3,August,19
17143,1614,1014,Early,0,4,195.78543,45.39834,199.92,2015,Qtr 4,October,16,2015,Qtr 3,September,24
17146,8784,191,On-time,0,5,484.68393,56.25345,499.95,2015,Qtr 4,October,22,2015,Qtr 4,October,16
17149,10715,627,Delayed,1,1,38.544914,16.547218,39.99,2015,Qtr 3,September,11,2015,Qtr 3,August,6
17154,5003,1004,On-time,0,1,335.97678,94.89032,399.98,2015,Qtr 4,October,9,2015,Qtr 3,September,6
17155,2431,1073,Delayed,1,1,179.97876,-8.077764,199.99,2015,Qtr 4,October,1,2015,Qtr 3,September,9
17156,985,957,Delayed,1,1,287.95,92.51948,299.98,2015,Qtr 3,July,15,2015,Qtr 2,May,7
17157,1602,502,Delayed,1,1,47.537376,1.2485656,50,2015,Qtr 4,October,26,2015,Qtr 4,October,11
17161,9973,1004,On-time,0,1,383.98,117.84286,399.98,2015,Qtr 3,August,21,2015,Qtr 4,November,27
17167,766,502,Delayed,1,4,179.99,56.13161,200,2015,Qtr 3,September,10,2015,Qtr 2,May,9
17168,1569,403,Delayed,1,1,102.22735,8.672081,129.99,2015,Qtr 3,August,21,2015,Qtr 3,September,18
17169,2088,792,On-time,0,5,175.95326,42.250435,199.99,2015,Qtr 2,May,19,2015,Qtr 2,May,10
17171,6455,502,Early,0,4,175.99,53.55953,200,2015,Qtr 3,August,18,2015,Qtr 3,August,30
17175,7063,957,Early,0,1,247.49652,18.48523,299.98,2015,Qtr 3,September,6,2015,Qtr 3,August,29
17181,6100,365,Early,0,5,254.96,-33.182457,299.95,2015,Qtr 1,February,17,2015,Qtr 4,November,1
17185,5052,1014,On-time,0,4,159.99,52.06237,179.97,2015,Qtr 4,November,7,2015,Qtr 3,August,4
17187,3889,403,Early,0,1,122.84,22.83486,129.99,2015,Qtr 3,July,19,2015,Qtr 2,April,22
17191,4249,627,Delayed,1,4,129.99,38.40249,150,2015,Qtr 4,October,19,2015,Qtr 3,August,15
17209,9504,403,Delayed,1,1,114.39,32.41576,129.99,2015,Qtr 3,September,8,2015,Qtr 3,August,31
17211,1968,403,Delayed,1,1,123.49,-106.211334,129.99,2015,Qtr 4,November,18,2015,Qtr 2,May,19
17220,7668,403,Early,0,1,106.59,44.14382,129.99,2015,Qtr 3,September,21,2015,Qtr 3,September,26
17221,8805,1073,Delayed,1,1,159.54225,14.20285,199.99,2015,Qtr 3,August,29,2015,Qtr 1,March,13
17224,2394,885,Delayed,1,4,61.20376,27.096136,79.98,2015,Qtr 3,September,26,2015,Qtr 3,July,8
17232,2162,1014,Early,0,2,90.99594,9.800111,99.96,2015,Qtr 3,September,22,2015,Qtr 3,August,11
17233,2942,1014,On-time,0,2,68.862236,30.81767,99.96,2015,Qtr 3,August,14,2015,Qtr 2,April,15
17236,14643,775,Early,0,1,52.19,17.993032,79.98,2015,Qtr 2,June,27,2015,Qtr 2,April,8
17242,8552,365,Early,0,1,49.497345,12.177172,59.99,2015,Qtr 3,September,12,2016,Qtr 2,May,2
17246,11608,365,Delayed,1,3,178.31525,13.141202,179.97,2015,Qtr 3,August,31,2015,Qtr 3,August,18
17256,6112,1014,Delayed,1,5,197.99,57.624744,239.96,2015,Qtr 3,August,3,2015,Qtr 3,August,12
17272,6800,957,Delayed,1,5,441.32327,134.12045,499.95,2015,Qtr 4,December,2,2015,Qtr 3,August,1
17286,11423,1073,Delayed,1,1,185.99,-133.41957,199.99,2015,Qtr 3,August,31,2015,Qtr 3,August,15
17292,4510,957,On-time,0,1,269.98,128.04948,299.98,2015,Qtr 4,November,17,2015,Qtr 3,August,18
17296,9546,1014,Early,0,3,118.29,-80.94176,149.94,2015,Qtr 4,October,8,2015,Qtr 2,June,23
17302,12011,1014,On-time,0,2,87.74731,32.063885,99.96,2015,Qtr 2,May,9,2015,Qtr 2,May,25
17307,3562,1014,On-time,0,3,147.7249,45.41019,149.94,2015,Qtr 3,August,12,2015,Qtr 2,April,16
17308,1508,1073,Early,0,1,199.99,2.449525,199.99,2015,Qtr 2,June,15,2015,Qtr 1,March,23
17310,5253,957,Delayed,1,1,254.98,64.05265,299.98,2015,Qtr 1,March,19,2015,Qtr 3,September,5
17317,11404,502,Delayed,1,2,97.9994,-50.549183,100,2015,Qtr 3,September,17,2015,Qtr 3,August,29
17328,3869,1014,Delayed,1,5,207.65085,63.335884,249.9,2015,Qtr 4,October,27,2015,Qtr 1,March,30
17336,11019,1014,Early,0,1,47.676434,2.2001235,49.98,2015,Qtr 4,November,24,2015,Qtr 3,September,15
17343,170,403,Delayed,1,1,128.69,62.997993,129.99,2015,Qtr 2,April,20,2015,Qtr 1,February,28
17348,9867,666,On-time,0,4,96.974556,26.903585,99.99,2015,Qtr 4,October,23,2015,Qtr 3,September,11
17363,6579,1014,Delayed,1,5,245.73271,25.520199,249.9,2015,Qtr 3,August,11,2015,Qtr 1,February,14
17364,5152,1004,Delayed,1,1,335.98,155.80168,399.98,2015,Qtr 4,October,23,2015,Qtr 3,September,9
17388,1458,365,Delayed,1,2,98.99914,5.6788483,119.98,2015,Qtr 4,November,9,2015,Qtr 4,October,21
17394,9966,1004,On-time,0,1,299.98,159.09056,399.98,2015,Qtr 3,August,21,2015,Qtr 3,August,18
17397,5222,191,Delayed,1,1,98.38,-55.601227,99.99,2015,Qtr 2,June,27,2015,Qtr 1,February,22
17399,7663,191,Delayed,1,5,379.98,-184.40503,499.95,2015,Qtr 4,October,18,2015,Qtr 4,October,3
17402,9336,403,On-time,0,1,120.89,30.119513,129.99,2015,Qtr 3,July,19,2015,Qtr 3,September,18
17404,8521,365,On-time,0,2,116.99,0,119.98,2015,Qtr 4,October,13,2015,Qtr 3,July,14
17407,285,957,Delayed,1,1,245.98,94.33133,299.98,2015,Qtr 3,August,26,2015,Qtr 3,September,9
17411,7507,502,On-time,0,4,197.82397,53.997208,200,2015,Qtr 3,July,15,2015,Qtr 2,April,5
17421,4297,1073,Delayed,1,1,189.99,32.712994,199.99,2015,Qtr 3,August,21,2015,Qtr 4,October,4
17426,5395,1004,Delayed,1,1,383.89407,36.740265,399.98,2015,Qtr 4,October,12,2015,Qtr 3,August,24
17434,5623,957,On-time,0,1,239.99852,108.011734,299.98,2015,Qtr 3,September,2,2015,Qtr 4,October,30
17442,10000,1014,On-time,0,3,150,-66.98132,148.91139,2015,Qtr 3,September,9,2015,Qtr 3,September,29
17446,4477,365,Delayed,1,2,109.18618,7.3326187,119.98,2015,Qtr 4,November,10,2015,Qtr 3,August,26
17453,8397,1014,Delayed,1,4,142.45631,50.836056,159.96,2015,Qtr 3,September,18,2015,Qtr 3,August,28
17468,966,1073,On-time,0,1,189.96504,-538.63916,199.99,2015,Qtr 4,November,28,2015,Qtr 4,October,21
17478,10996,1073,Delayed,1,1,165.99,75.15943,199.99,2015,Qtr 3,September,11,2015,Qtr 3,August,28
17482,4567,1073,Early,0,1,181.99,39.60141,199.99,2015,Qtr 2,April,15,2015,Qtr 3,September,9
17485,8532,219,Delayed,1,3,130.56516,37.985947,179.97,2015,Qtr 4,November,22,2015,Qtr 4,October,8
17488,440,1073,Delayed,1,1,182,77.98451,199.99,2015,Qtr 4,November,19,2015,Qtr 3,July,2
17491,9627,1014,Delayed,1,4,167.99356,47.67503,199.92,2015,Qtr 3,August,16,2015,Qtr 3,August,19
17498,10996,1004,Early,0,1,387.97876,-5.1743827,399.98,2015,Qtr 3,August,24,2015,Qtr 3,July,29
17503,11950,1014,Delayed,1,3,156.6458,24.727543,149.94,2015,Qtr 4,November,26,2015,Qtr 3,September,21
17504,11572,403,Delayed,1,1,122.8687,43.693047,129.99,2015,Qtr 3,August,7,2015,Qtr 4,October,24
17507,11250,191,Delayed,1,1,95.98,40.165638,99.99,2015,Qtr 4,October,31,2015,Qtr 3,September,4
17518,9610,365,Delayed,1,4,218.52133,41.076202,239.96,2015,Qtr 3,September,3,2015,Qtr 3,August,25
17524,8850,365,On-time,0,2,117.16176,30.846197,119.98,2015,Qtr 3,August,22,2015,Qtr 3,August,29
17525,11664,365,Early,0,1,61.19446,15.834319,59.99,2015,Qtr 2,April,24,2015,Qtr 1,January,18
17527,11980,365,Early,0,2,120.42529,42.740467,119.98,2015,Qtr 4,November,2,2015,Qtr 4,October,19
17535,6299,365,Early,0,2,97.49,35.88825,119.98,2015,Qtr 3,July,27,2015,Qtr 2,May,21
17536,3337,1004,On-time,0,1,371.98,30.791077,399.98,2015,Qtr 3,September,8,2015,Qtr 4,October,7
17537,1814,627,Delayed,1,4,165.99,46.500336,199.92,2015,Qtr 3,September,15,2015,Qtr 3,August,4
17538,8192,365,On-time,0,2,114.39,25.87459,119.98,2015,Qtr 4,October,1,2015,Qtr 3,September,22
17552,11225,502,Delayed,1,1,40.982777,17.431147,50,2015,Qtr 3,September,17,2015,Qtr 3,September,8
17567,1720,957,Delayed,1,1,251.96,-266.8296,299.98,2015,Qtr 3,July,6,2015,Qtr 3,September,10
17574,11105,1014,Early,0,2,100.0794,-6.007949,99.96,2015,Qtr 1,March,4,2015,Qtr 3,September,15
17575,5780,627,Early,0,3,89.991974,41.78156,100,2015,Qtr 2,May,8,2015,Qtr 3,August,18
17577,736,1073,Delayed,1,1,167.06473,79.88278,199.99,2015,Qtr 3,September,11,2015,Qtr 3,September,16
17579,3213,153,Delayed,1,2,56.99,25.508694,79.982895,2015,Qtr 4,November,2,2015,Qtr 3,September,26
17580,3826,1004,Delayed,1,1,350.66074,138.6002,399.98,2015,Qtr 4,October,29,2015,Qtr 3,September,21
17582,9645,1014,Delayed,1,5,239.98,63.09766,249.9,2015,Qtr 2,May,22,2015,Qtr 3,August,30
17586,11149,1073,Delayed,1,1,174.57,60.837635,199.99,2015,Qtr 1,January,22,2015,Qtr 3,September,5
17590,11220,502,Early,0,1,43.162422,12.308015,50,2015,Qtr 3,September,2,2015,Qtr 2,June,4
17626,5991,1004,Delayed,1,1,376.9306,50.47304,399.98,2015,Qtr 3,September,17,2015,Qtr 3,September,16
17633,7656,1073,Early,0,1,198.9846,-1.5758548,199.99,2015,Qtr 4,October,26,2015,Qtr 3,August,30
17636,8469,365,Delayed,1,4,232.76,53.992973,239.96,2015,Qtr 3,September,12,2015,Qtr 3,September,6
17637,8801,365,On-time,0,3,159.99,61.91072,179.97,2015,Qtr 1,February,19,2015,Qtr 1,January,1
